Source,Target,Type,Id,Label,timeset,Weight,TYPE
2107,574,Directed,6709,MENTIONED_BY,,1,MENTIONED_BY
2108,574,Directed,6711,MENTIONED_BY,,1,MENTIONED_BY
990,574,Directed,6689,MENTIONED_BY,,1,MENTIONED_BY
1228,574,Directed,6681,MENTIONED_BY,,1,MENTIONED_BY
2104,574,Directed,6676,MENTIONED_BY,,1,MENTIONED_BY
2037,574,Directed,6415,MENTIONED_BY,,1,MENTIONED_BY
2039,574,Directed,6421,MENTIONED_BY,,1,MENTIONED_BY
2040,574,Directed,6423,MENTIONED_BY,,1,MENTIONED_BY
2038,574,Directed,6417,MENTIONED_BY,,1,MENTIONED_BY
2036,574,Directed,6409,MENTIONED_BY,,1,MENTIONED_BY
2035,574,Directed,6407,MENTIONED_BY,,1,MENTIONED_BY
2034,574,Directed,6402,MENTIONED_BY,,1,MENTIONED_BY
2030,574,Directed,6389,MENTIONED_BY,,1,MENTIONED_BY
2031,574,Directed,6392,MENTIONED_BY,,1,MENTIONED_BY
2032,574,Directed,6396,MENTIONED_BY,,1,MENTIONED_BY
2033,574,Directed,6399,MENTIONED_BY,,1,MENTIONED_BY
2029,574,Directed,6382,MENTIONED_BY,,1,MENTIONED_BY
2027,574,Directed,6378,MENTIONED_BY,,1,MENTIONED_BY
2026,574,Directed,6374,MENTIONED_BY,,1,MENTIONED_BY
709,574,Directed,6371,MENTIONED_BY,,1,MENTIONED_BY
2025,574,Directed,6368,MENTIONED_BY,,1,MENTIONED_BY
2024,574,Directed,6365,MENTIONED_BY,,1,MENTIONED_BY
2023,574,Directed,6361,MENTIONED_BY,,1,MENTIONED_BY
2022,574,Directed,6354,MENTIONED_BY,,1,MENTIONED_BY
2020,574,Directed,6340,MENTIONED_BY,,1,MENTIONED_BY
2021,574,Directed,6347,MENTIONED_BY,,1,MENTIONED_BY
2018,574,Directed,6333,MENTIONED_BY,,1,MENTIONED_BY
2019,574,Directed,6335,MENTIONED_BY,,1,MENTIONED_BY
2017,574,Directed,6330,MENTIONED_BY,,1,MENTIONED_BY
2016,574,Directed,6322,MENTIONED_BY,,1,MENTIONED_BY
2015,574,Directed,6317,MENTIONED_BY,,1,MENTIONED_BY
2013,574,Directed,6308,MENTIONED_BY,,1,MENTIONED_BY
2014,574,Directed,6312,MENTIONED_BY,,1,MENTIONED_BY
2011,574,Directed,6293,MENTIONED_BY,,1,MENTIONED_BY
707,574,Directed,6289,MENTIONED_BY,,1,MENTIONED_BY
2010,574,Directed,6287,MENTIONED_BY,,1,MENTIONED_BY
2009,574,Directed,6284,MENTIONED_BY,,1,MENTIONED_BY
2008,574,Directed,6282,MENTIONED_BY,,1,MENTIONED_BY
2007,574,Directed,6280,MENTIONED_BY,,1,MENTIONED_BY
2006,574,Directed,6276,MENTIONED_BY,,1,MENTIONED_BY
2004,574,Directed,6273,MENTIONED_BY,,1,MENTIONED_BY
2001,574,Directed,6257,MENTIONED_BY,,1,MENTIONED_BY
2002,574,Directed,6259,MENTIONED_BY,,1,MENTIONED_BY
2003,574,Directed,6261,MENTIONED_BY,,1,MENTIONED_BY
1719,574,Directed,6252,MENTIONED_BY,,1,MENTIONED_BY
1999,574,Directed,6248,MENTIONED_BY,,1,MENTIONED_BY
967,574,Directed,6241,MENTIONED_BY,,1,MENTIONED_BY
1996,574,Directed,6231,MENTIONED_BY,,1,MENTIONED_BY
1995,574,Directed,6228,MENTIONED_BY,,1,MENTIONED_BY
1994,574,Directed,6223,MENTIONED_BY,,1,MENTIONED_BY
746,574,Directed,6225,MENTIONED_BY,,1,MENTIONED_BY
1993,574,Directed,6217,MENTIONED_BY,,1,MENTIONED_BY
1952,574,Directed,6210,MENTIONED_BY,,1,MENTIONED_BY
1990,574,Directed,6208,MENTIONED_BY,,1,MENTIONED_BY
1992,574,Directed,6214,MENTIONED_BY,,1,MENTIONED_BY
1991,574,Directed,6212,MENTIONED_BY,,1,MENTIONED_BY
1989,574,Directed,6202,MENTIONED_BY,,1,MENTIONED_BY
1988,574,Directed,6199,MENTIONED_BY,,1,MENTIONED_BY
783,574,Directed,6186,MENTIONED_BY,,1,MENTIONED_BY
1983,574,Directed,6180,MENTIONED_BY,,1,MENTIONED_BY
1987,574,Directed,6175,MENTIONED_BY,,1,MENTIONED_BY
623,574,Directed,6172,MENTIONED_BY,,1,MENTIONED_BY
1956,574,Directed,6170,MENTIONED_BY,,1,MENTIONED_BY
1986,574,Directed,6168,MENTIONED_BY,,1,MENTIONED_BY
1985,574,Directed,6165,MENTIONED_BY,,1,MENTIONED_BY
1984,574,Directed,6161,MENTIONED_BY,,1,MENTIONED_BY
1982,574,Directed,6158,MENTIONED_BY,,1,MENTIONED_BY
1981,574,Directed,6153,MENTIONED_BY,,1,MENTIONED_BY
1980,574,Directed,6149,MENTIONED_BY,,1,MENTIONED_BY
1979,574,Directed,6147,MENTIONED_BY,,1,MENTIONED_BY
1014,574,Directed,6144,MENTIONED_BY,,1,MENTIONED_BY
1978,574,Directed,6142,MENTIONED_BY,,1,MENTIONED_BY
1587,574,Directed,6127,MENTIONED_BY,,1,MENTIONED_BY
1973,574,Directed,6125,MENTIONED_BY,,1,MENTIONED_BY
1976,574,Directed,6136,MENTIONED_BY,,1,MENTIONED_BY
1975,574,Directed,6131,MENTIONED_BY,,1,MENTIONED_BY
1974,574,Directed,6129,MENTIONED_BY,,1,MENTIONED_BY
1972,574,Directed,6113,MENTIONED_BY,,1,MENTIONED_BY
1970,574,Directed,6107,MENTIONED_BY,,1,MENTIONED_BY
720,574,Directed,6103,MENTIONED_BY,,1,MENTIONED_BY
1945,574,Directed,6095,MENTIONED_BY,,1,MENTIONED_BY
1968,574,Directed,6100,MENTIONED_BY,,1,MENTIONED_BY
1327,574,Directed,6097,MENTIONED_BY,,1,MENTIONED_BY
1776,574,Directed,6089,MENTIONED_BY,,1,MENTIONED_BY
943,574,Directed,6091,MENTIONED_BY,,1,MENTIONED_BY
902,574,Directed,6087,MENTIONED_BY,,1,MENTIONED_BY
1966,574,Directed,6081,MENTIONED_BY,,1,MENTIONED_BY
1964,574,Directed,6075,MENTIONED_BY,,1,MENTIONED_BY
1963,574,Directed,6072,MENTIONED_BY,,1,MENTIONED_BY
1965,574,Directed,6077,MENTIONED_BY,,1,MENTIONED_BY
1810,574,Directed,6068,MENTIONED_BY,,1,MENTIONED_BY
1962,574,Directed,6064,MENTIONED_BY,,1,MENTIONED_BY
1961,574,Directed,6061,MENTIONED_BY,,1,MENTIONED_BY
1576,574,Directed,6057,MENTIONED_BY,,1,MENTIONED_BY
1435,574,Directed,6051,MENTIONED_BY,,1,MENTIONED_BY
1917,574,Directed,5852,MENTIONED_BY,,1,MENTIONED_BY
1633,574,Directed,5847,MENTIONED_BY,,1,MENTIONED_BY
1916,574,Directed,5842,MENTIONED_BY,,1,MENTIONED_BY
1915,574,Directed,5840,MENTIONED_BY,,1,MENTIONED_BY
1914,574,Directed,5837,MENTIONED_BY,,1,MENTIONED_BY
1913,574,Directed,5830,MENTIONED_BY,,1,MENTIONED_BY
1912,574,Directed,5817,MENTIONED_BY,,1,MENTIONED_BY
1087,574,Directed,5821,MENTIONED_BY,,1,MENTIONED_BY
1911,574,Directed,5812,MENTIONED_BY,,1,MENTIONED_BY
1223,574,Directed,5815,MENTIONED_BY,,1,MENTIONED_BY
1892,574,Directed,5800,MENTIONED_BY,,1,MENTIONED_BY
1910,574,Directed,5796,MENTIONED_BY,,1,MENTIONED_BY
1871,574,Directed,5643,MENTIONED_BY,,1,MENTIONED_BY
1698,574,Directed,5641,MENTIONED_BY,,1,MENTIONED_BY
1869,574,Directed,5635,MENTIONED_BY,,1,MENTIONED_BY
1868,574,Directed,5631,MENTIONED_BY,,1,MENTIONED_BY
953,574,Directed,5629,MENTIONED_BY,,1,MENTIONED_BY
1867,574,Directed,5626,MENTIONED_BY,,1,MENTIONED_BY
1865,574,Directed,5620,MENTIONED_BY,,1,MENTIONED_BY
1864,574,Directed,5613,MENTIONED_BY,,1,MENTIONED_BY
1863,574,Directed,5602,MENTIONED_BY,,1,MENTIONED_BY
1862,574,Directed,5595,MENTIONED_BY,,1,MENTIONED_BY
879,574,Directed,5588,MENTIONED_BY,,1,MENTIONED_BY
1621,574,Directed,5591,MENTIONED_BY,,1,MENTIONED_BY
1859,574,Directed,5576,MENTIONED_BY,,1,MENTIONED_BY
1860,574,Directed,5578,MENTIONED_BY,,1,MENTIONED_BY
1804,574,Directed,5568,MENTIONED_BY,,1,MENTIONED_BY
1857,574,Directed,5570,MENTIONED_BY,,1,MENTIONED_BY
1858,574,Directed,5572,MENTIONED_BY,,1,MENTIONED_BY
1856,574,Directed,5563,MENTIONED_BY,,1,MENTIONED_BY
1855,574,Directed,5561,MENTIONED_BY,,1,MENTIONED_BY
1702,574,Directed,5559,MENTIONED_BY,,1,MENTIONED_BY
1854,574,Directed,5557,MENTIONED_BY,,1,MENTIONED_BY
1851,574,Directed,5541,MENTIONED_BY,,1,MENTIONED_BY
1789,574,Directed,5539,MENTIONED_BY,,1,MENTIONED_BY
1850,574,Directed,5537,MENTIONED_BY,,1,MENTIONED_BY
1656,574,Directed,5532,MENTIONED_BY,,1,MENTIONED_BY
1774,574,Directed,5526,MENTIONED_BY,,1,MENTIONED_BY
1847,574,Directed,5516,MENTIONED_BY,,1,MENTIONED_BY
1848,574,Directed,5519,MENTIONED_BY,,1,MENTIONED_BY
1844,574,Directed,5503,MENTIONED_BY,,1,MENTIONED_BY
1845,574,Directed,5505,MENTIONED_BY,,1,MENTIONED_BY
798,574,Directed,5500,MENTIONED_BY,,1,MENTIONED_BY
1215,574,Directed,5497,MENTIONED_BY,,1,MENTIONED_BY
1428,574,Directed,5492,MENTIONED_BY,,1,MENTIONED_BY
1838,574,Directed,5475,MENTIONED_BY,,1,MENTIONED_BY
1839,574,Directed,5480,MENTIONED_BY,,1,MENTIONED_BY
1841,574,Directed,5487,MENTIONED_BY,,1,MENTIONED_BY
1840,574,Directed,5484,MENTIONED_BY,,1,MENTIONED_BY
1683,574,Directed,5254,MENTIONED_BY,,1,MENTIONED_BY
1773,574,Directed,5249,MENTIONED_BY,,1,MENTIONED_BY
1551,574,Directed,5246,MENTIONED_BY,,1,MENTIONED_BY
1772,574,Directed,5244,MENTIONED_BY,,1,MENTIONED_BY
1713,574,Directed,5237,MENTIONED_BY,,1,MENTIONED_BY
1771,574,Directed,5240,MENTIONED_BY,,1,MENTIONED_BY
1764,574,Directed,5210,MENTIONED_BY,,1,MENTIONED_BY
1763,574,Directed,5208,MENTIONED_BY,,1,MENTIONED_BY
1766,574,Directed,5214,MENTIONED_BY,,1,MENTIONED_BY
1765,574,Directed,5212,MENTIONED_BY,,1,MENTIONED_BY
1636,574,Directed,5234,MENTIONED_BY,,1,MENTIONED_BY
1767,574,Directed,5217,MENTIONED_BY,,1,MENTIONED_BY
1768,574,Directed,5223,MENTIONED_BY,,1,MENTIONED_BY
1769,574,Directed,5227,MENTIONED_BY,,1,MENTIONED_BY
1770,574,Directed,5229,MENTIONED_BY,,1,MENTIONED_BY
1761,574,Directed,5205,MENTIONED_BY,,1,MENTIONED_BY
1760,574,Directed,5201,MENTIONED_BY,,1,MENTIONED_BY
1755,574,Directed,5195,MENTIONED_BY,,1,MENTIONED_BY
1759,574,Directed,5186,MENTIONED_BY,,1,MENTIONED_BY
1524,574,Directed,5182,MENTIONED_BY,,1,MENTIONED_BY
1757,574,Directed,5177,MENTIONED_BY,,1,MENTIONED_BY
1758,574,Directed,5179,MENTIONED_BY,,1,MENTIONED_BY
1756,574,Directed,5171,MENTIONED_BY,,1,MENTIONED_BY
861,574,Directed,5169,MENTIONED_BY,,1,MENTIONED_BY
1222,574,Directed,5165,MENTIONED_BY,,1,MENTIONED_BY
1754,574,Directed,5167,MENTIONED_BY,,1,MENTIONED_BY
1752,574,Directed,5161,MENTIONED_BY,,1,MENTIONED_BY
1753,574,Directed,5163,MENTIONED_BY,,1,MENTIONED_BY
1749,574,Directed,5140,MENTIONED_BY,,1,MENTIONED_BY
1751,574,Directed,5151,MENTIONED_BY,,1,MENTIONED_BY
1750,574,Directed,5149,MENTIONED_BY,,1,MENTIONED_BY
1565,574,Directed,5153,MENTIONED_BY,,1,MENTIONED_BY
1748,574,Directed,5136,MENTIONED_BY,,1,MENTIONED_BY
1747,574,Directed,5134,MENTIONED_BY,,1,MENTIONED_BY
1746,574,Directed,5132,MENTIONED_BY,,1,MENTIONED_BY
909,574,Directed,5130,MENTIONED_BY,,1,MENTIONED_BY
1745,574,Directed,5125,MENTIONED_BY,,1,MENTIONED_BY
1218,574,Directed,5111,MENTIONED_BY,,1,MENTIONED_BY
1744,574,Directed,5122,MENTIONED_BY,,1,MENTIONED_BY
1743,574,Directed,5120,MENTIONED_BY,,1,MENTIONED_BY
1742,574,Directed,5117,MENTIONED_BY,,1,MENTIONED_BY
1740,574,Directed,5107,MENTIONED_BY,,1,MENTIONED_BY
1739,574,Directed,5104,MENTIONED_BY,,1,MENTIONED_BY
1738,574,Directed,5100,MENTIONED_BY,,1,MENTIONED_BY
1402,574,Directed,5096,MENTIONED_BY,,1,MENTIONED_BY
1736,574,Directed,5093,MENTIONED_BY,,1,MENTIONED_BY
1655,574,Directed,5091,MENTIONED_BY,,1,MENTIONED_BY
1692,574,Directed,4914,MENTIONED_BY,,1,MENTIONED_BY
1690,574,Directed,4907,MENTIONED_BY,,1,MENTIONED_BY
1689,574,Directed,4904,MENTIONED_BY,,1,MENTIONED_BY
1687,574,Directed,4892,MENTIONED_BY,,1,MENTIONED_BY
1688,574,Directed,4895,MENTIONED_BY,,1,MENTIONED_BY
1341,574,Directed,4887,MENTIONED_BY,,1,MENTIONED_BY
1684,574,Directed,4872,MENTIONED_BY,,1,MENTIONED_BY
1685,574,Directed,4874,MENTIONED_BY,,1,MENTIONED_BY
1682,574,Directed,4862,MENTIONED_BY,,1,MENTIONED_BY
717,574,Directed,4852,MENTIONED_BY,,1,MENTIONED_BY
1681,574,Directed,4842,MENTIONED_BY,,1,MENTIONED_BY
1680,574,Directed,4838,MENTIONED_BY,,1,MENTIONED_BY
1679,574,Directed,4831,MENTIONED_BY,,1,MENTIONED_BY
1677,574,Directed,4826,MENTIONED_BY,,1,MENTIONED_BY
1675,574,Directed,4823,MENTIONED_BY,,1,MENTIONED_BY
621,574,Directed,4820,MENTIONED_BY,,1,MENTIONED_BY
1674,574,Directed,4817,MENTIONED_BY,,1,MENTIONED_BY
1419,574,Directed,4807,MENTIONED_BY,,1,MENTIONED_BY
1670,574,Directed,4805,MENTIONED_BY,,1,MENTIONED_BY
1669,574,Directed,4803,MENTIONED_BY,,1,MENTIONED_BY
1668,574,Directed,4801,MENTIONED_BY,,1,MENTIONED_BY
1673,574,Directed,4814,MENTIONED_BY,,1,MENTIONED_BY
1672,574,Directed,4812,MENTIONED_BY,,1,MENTIONED_BY
1671,574,Directed,4809,MENTIONED_BY,,1,MENTIONED_BY
1663,574,Directed,4785,MENTIONED_BY,,1,MENTIONED_BY
1664,574,Directed,4788,MENTIONED_BY,,1,MENTIONED_BY
1665,574,Directed,4791,MENTIONED_BY,,1,MENTIONED_BY
1666,574,Directed,4794,MENTIONED_BY,,1,MENTIONED_BY
1667,574,Directed,4796,MENTIONED_BY,,1,MENTIONED_BY
1313,574,Directed,4769,MENTIONED_BY,,1,MENTIONED_BY
1660,574,Directed,4771,MENTIONED_BY,,1,MENTIONED_BY
1661,574,Directed,4773,MENTIONED_BY,,1,MENTIONED_BY
1662,574,Directed,4780,MENTIONED_BY,,1,MENTIONED_BY
1659,574,Directed,4758,MENTIONED_BY,,1,MENTIONED_BY
1658,574,Directed,4756,MENTIONED_BY,,1,MENTIONED_BY
1312,574,Directed,4762,MENTIONED_BY,,1,MENTIONED_BY
1657,574,Directed,4753,MENTIONED_BY,,1,MENTIONED_BY
1653,574,Directed,4731,MENTIONED_BY,,1,MENTIONED_BY
1652,574,Directed,4727,MENTIONED_BY,,1,MENTIONED_BY
1650,574,Directed,4717,MENTIONED_BY,,1,MENTIONED_BY
1651,574,Directed,4719,MENTIONED_BY,,1,MENTIONED_BY
894,574,Directed,4721,MENTIONED_BY,,1,MENTIONED_BY
1649,574,Directed,4712,MENTIONED_BY,,1,MENTIONED_BY
1648,574,Directed,4709,MENTIONED_BY,,1,MENTIONED_BY
1647,574,Directed,4702,MENTIONED_BY,,1,MENTIONED_BY
1646,574,Directed,4698,MENTIONED_BY,,1,MENTIONED_BY
1645,574,Directed,4696,MENTIONED_BY,,1,MENTIONED_BY
1644,574,Directed,4691,MENTIONED_BY,,1,MENTIONED_BY
649,574,Directed,4679,MENTIONED_BY,,1,MENTIONED_BY
1634,574,Directed,4590,MENTIONED_BY,,1,MENTIONED_BY
1628,574,Directed,4560,MENTIONED_BY,,1,MENTIONED_BY
1561,574,Directed,4562,MENTIONED_BY,,1,MENTIONED_BY
1626,574,Directed,4554,MENTIONED_BY,,1,MENTIONED_BY
1627,574,Directed,4556,MENTIONED_BY,,1,MENTIONED_BY
1624,574,Directed,4550,MENTIONED_BY,,1,MENTIONED_BY
735,574,Directed,4544,MENTIONED_BY,,1,MENTIONED_BY
1623,574,Directed,4539,MENTIONED_BY,,1,MENTIONED_BY
1622,574,Directed,4534,MENTIONED_BY,,1,MENTIONED_BY
1479,574,Directed,4530,MENTIONED_BY,,1,MENTIONED_BY
1620,574,Directed,4509,MENTIONED_BY,,1,MENTIONED_BY
1619,574,Directed,4500,MENTIONED_BY,,1,MENTIONED_BY
1317,574,Directed,4497,MENTIONED_BY,,1,MENTIONED_BY
1617,574,Directed,4492,MENTIONED_BY,,1,MENTIONED_BY
1618,574,Directed,4495,MENTIONED_BY,,1,MENTIONED_BY
1615,574,Directed,4485,MENTIONED_BY,,1,MENTIONED_BY
1108,574,Directed,4487,MENTIONED_BY,,1,MENTIONED_BY
1614,574,Directed,4483,MENTIONED_BY,,1,MENTIONED_BY
1514,574,Directed,4489,MENTIONED_BY,,1,MENTIONED_BY
941,574,Directed,4475,MENTIONED_BY,,1,MENTIONED_BY
1613,574,Directed,4472,MENTIONED_BY,,1,MENTIONED_BY
1611,574,Directed,4467,MENTIONED_BY,,1,MENTIONED_BY
1559,574,Directed,4461,MENTIONED_BY,,1,MENTIONED_BY
1610,574,Directed,4455,MENTIONED_BY,,1,MENTIONED_BY
1608,574,Directed,4444,MENTIONED_BY,,1,MENTIONED_BY
1609,574,Directed,4450,MENTIONED_BY,,1,MENTIONED_BY
1604,574,Directed,4426,MENTIONED_BY,,1,MENTIONED_BY
1605,574,Directed,4428,MENTIONED_BY,,1,MENTIONED_BY
1578,574,Directed,4440,MENTIONED_BY,,1,MENTIONED_BY
1606,574,Directed,4433,MENTIONED_BY,,1,MENTIONED_BY
678,574,Directed,4436,MENTIONED_BY,,1,MENTIONED_BY
1607,574,Directed,4438,MENTIONED_BY,,1,MENTIONED_BY
1512,574,Directed,4083,MENTIONED_BY,,1,MENTIONED_BY
1511,574,Directed,4080,MENTIONED_BY,,1,MENTIONED_BY
1510,574,Directed,4077,MENTIONED_BY,,1,MENTIONED_BY
1509,574,Directed,4073,MENTIONED_BY,,1,MENTIONED_BY
1507,574,Directed,4063,MENTIONED_BY,,1,MENTIONED_BY
855,574,Directed,4057,MENTIONED_BY,,1,MENTIONED_BY
1432,574,Directed,4059,MENTIONED_BY,,1,MENTIONED_BY
1506,574,Directed,4053,MENTIONED_BY,,1,MENTIONED_BY
1505,574,Directed,4049,MENTIONED_BY,,1,MENTIONED_BY
1504,574,Directed,4044,MENTIONED_BY,,1,MENTIONED_BY
1503,574,Directed,4037,MENTIONED_BY,,1,MENTIONED_BY
1229,574,Directed,4032,MENTIONED_BY,,1,MENTIONED_BY
1502,574,Directed,4030,MENTIONED_BY,,1,MENTIONED_BY
1501,574,Directed,4026,MENTIONED_BY,,1,MENTIONED_BY
1499,574,Directed,4021,MENTIONED_BY,,1,MENTIONED_BY
1497,574,Directed,4011,MENTIONED_BY,,1,MENTIONED_BY
1498,574,Directed,4016,MENTIONED_BY,,1,MENTIONED_BY
1495,574,Directed,3995,MENTIONED_BY,,1,MENTIONED_BY
1438,574,Directed,3998,MENTIONED_BY,,1,MENTIONED_BY
1326,574,Directed,3986,MENTIONED_BY,,1,MENTIONED_BY
742,574,Directed,3974,MENTIONED_BY,,1,MENTIONED_BY
969,574,Directed,3966,MENTIONED_BY,,1,MENTIONED_BY
1412,574,Directed,3968,MENTIONED_BY,,1,MENTIONED_BY
1490,574,Directed,3964,MENTIONED_BY,,1,MENTIONED_BY
1491,574,Directed,3970,MENTIONED_BY,,1,MENTIONED_BY
1489,574,Directed,3961,MENTIONED_BY,,1,MENTIONED_BY
1487,574,Directed,3953,MENTIONED_BY,,1,MENTIONED_BY
1485,574,Directed,3948,MENTIONED_BY,,1,MENTIONED_BY
1483,574,Directed,3943,MENTIONED_BY,,1,MENTIONED_BY
1484,574,Directed,3945,MENTIONED_BY,,1,MENTIONED_BY
1482,574,Directed,3940,MENTIONED_BY,,1,MENTIONED_BY
1481,574,Directed,3938,MENTIONED_BY,,1,MENTIONED_BY
1440,574,Directed,3936,MENTIONED_BY,,1,MENTIONED_BY
1112,574,Directed,3932,MENTIONED_BY,,1,MENTIONED_BY
1480,574,Directed,3930,MENTIONED_BY,,1,MENTIONED_BY
1478,574,Directed,3924,MENTIONED_BY,,1,MENTIONED_BY
1477,574,Directed,3922,MENTIONED_BY,,1,MENTIONED_BY
1476,574,Directed,3917,MENTIONED_BY,,1,MENTIONED_BY
734,574,Directed,3919,MENTIONED_BY,,1,MENTIONED_BY
865,574,Directed,3889,MENTIONED_BY,,1,MENTIONED_BY
1473,574,Directed,3893,MENTIONED_BY,,1,MENTIONED_BY
947,574,Directed,3898,MENTIONED_BY,,1,MENTIONED_BY
864,574,Directed,3896,MENTIONED_BY,,1,MENTIONED_BY
1475,574,Directed,3908,MENTIONED_BY,,1,MENTIONED_BY
1474,574,Directed,3905,MENTIONED_BY,,1,MENTIONED_BY
1472,574,Directed,3883,MENTIONED_BY,,1,MENTIONED_BY
1471,574,Directed,3881,MENTIONED_BY,,1,MENTIONED_BY
1469,574,Directed,3873,MENTIONED_BY,,1,MENTIONED_BY
1470,574,Directed,3877,MENTIONED_BY,,1,MENTIONED_BY
1468,574,Directed,3870,MENTIONED_BY,,1,MENTIONED_BY
1466,574,Directed,3864,MENTIONED_BY,,1,MENTIONED_BY
624,574,Directed,3866,MENTIONED_BY,,1,MENTIONED_BY
1462,574,Directed,3857,MENTIONED_BY,,1,MENTIONED_BY
1463,574,Directed,3859,MENTIONED_BY,,1,MENTIONED_BY
1464,574,Directed,3861,MENTIONED_BY,,1,MENTIONED_BY
1444,574,Directed,3855,MENTIONED_BY,,1,MENTIONED_BY
1459,574,Directed,3842,MENTIONED_BY,,1,MENTIONED_BY
1460,574,Directed,3847,MENTIONED_BY,,1,MENTIONED_BY
1461,574,Directed,3851,MENTIONED_BY,,1,MENTIONED_BY
1413,574,Directed,3837,MENTIONED_BY,,1,MENTIONED_BY
948,574,Directed,3839,MENTIONED_BY,,1,MENTIONED_BY
1457,574,Directed,3832,MENTIONED_BY,,1,MENTIONED_BY
1458,574,Directed,3834,MENTIONED_BY,,1,MENTIONED_BY
914,574,Directed,3828,MENTIONED_BY,,1,MENTIONED_BY
1239,574,Directed,3820,MENTIONED_BY,,1,MENTIONED_BY
1456,574,Directed,3822,MENTIONED_BY,,1,MENTIONED_BY
1454,574,Directed,3813,MENTIONED_BY,,1,MENTIONED_BY
1455,574,Directed,3815,MENTIONED_BY,,1,MENTIONED_BY
715,574,Directed,3808,MENTIONED_BY,,1,MENTIONED_BY
1453,574,Directed,3811,MENTIONED_BY,,1,MENTIONED_BY
1452,574,Directed,3804,MENTIONED_BY,,1,MENTIONED_BY
1408,574,Directed,3802,MENTIONED_BY,,1,MENTIONED_BY
1434,574,Directed,3826,MENTIONED_BY,,1,MENTIONED_BY
1420,574,Directed,3795,MENTIONED_BY,,1,MENTIONED_BY
1205,574,Directed,3792,MENTIONED_BY,,1,MENTIONED_BY
1393,574,Directed,3579,MENTIONED_BY,,1,MENTIONED_BY
1392,574,Directed,3574,MENTIONED_BY,,1,MENTIONED_BY
617,574,Directed,3572,MENTIONED_BY,,1,MENTIONED_BY
1391,574,Directed,3563,MENTIONED_BY,,1,MENTIONED_BY
1390,574,Directed,3560,MENTIONED_BY,,1,MENTIONED_BY
1389,574,Directed,3558,MENTIONED_BY,,1,MENTIONED_BY
731,574,Directed,3556,MENTIONED_BY,,1,MENTIONED_BY
1385,574,Directed,3547,MENTIONED_BY,,1,MENTIONED_BY
1386,574,Directed,3549,MENTIONED_BY,,1,MENTIONED_BY
1387,574,Directed,3551,MENTIONED_BY,,1,MENTIONED_BY
1388,574,Directed,3554,MENTIONED_BY,,1,MENTIONED_BY
1380,574,Directed,3533,MENTIONED_BY,,1,MENTIONED_BY
1381,574,Directed,3535,MENTIONED_BY,,1,MENTIONED_BY
1382,574,Directed,3537,MENTIONED_BY,,1,MENTIONED_BY
1383,574,Directed,3539,MENTIONED_BY,,1,MENTIONED_BY
1378,574,Directed,3530,MENTIONED_BY,,1,MENTIONED_BY
1243,574,Directed,3519,MENTIONED_BY,,1,MENTIONED_BY
1377,574,Directed,3518,MENTIONED_BY,,1,MENTIONED_BY
1376,574,Directed,3515,MENTIONED_BY,,1,MENTIONED_BY
1375,574,Directed,3512,MENTIONED_BY,,1,MENTIONED_BY
1244,574,Directed,3521,MENTIONED_BY,,1,MENTIONED_BY
1372,574,Directed,3502,MENTIONED_BY,,1,MENTIONED_BY
1374,574,Directed,3509,MENTIONED_BY,,1,MENTIONED_BY
796,574,Directed,3507,MENTIONED_BY,,1,MENTIONED_BY
1373,574,Directed,3505,MENTIONED_BY,,1,MENTIONED_BY
1371,574,Directed,3499,MENTIONED_BY,,1,MENTIONED_BY
1370,574,Directed,3493,MENTIONED_BY,,1,MENTIONED_BY
1303,574,Directed,3489,MENTIONED_BY,,1,MENTIONED_BY
886,574,Directed,3484,MENTIONED_BY,,1,MENTIONED_BY
1099,574,Directed,3480,MENTIONED_BY,,1,MENTIONED_BY
1369,574,Directed,3469,MENTIONED_BY,,1,MENTIONED_BY
1367,574,Directed,3465,MENTIONED_BY,,1,MENTIONED_BY
1368,574,Directed,3467,MENTIONED_BY,,1,MENTIONED_BY
1366,574,Directed,3461,MENTIONED_BY,,1,MENTIONED_BY
1350,574,Directed,3463,MENTIONED_BY,,1,MENTIONED_BY
1365,574,Directed,3459,MENTIONED_BY,,1,MENTIONED_BY
1362,574,Directed,3447,MENTIONED_BY,,1,MENTIONED_BY
890,574,Directed,3445,MENTIONED_BY,,1,MENTIONED_BY
1363,574,Directed,3450,MENTIONED_BY,,1,MENTIONED_BY
1364,574,Directed,3453,MENTIONED_BY,,1,MENTIONED_BY
1361,574,Directed,3440,MENTIONED_BY,,1,MENTIONED_BY
1358,574,Directed,3434,MENTIONED_BY,,1,MENTIONED_BY
1359,574,Directed,3436,MENTIONED_BY,,1,MENTIONED_BY
1064,574,Directed,3430,MENTIONED_BY,,1,MENTIONED_BY
1307,574,Directed,3253,MENTIONED_BY,,1,MENTIONED_BY
1305,574,Directed,3241,MENTIONED_BY,,1,MENTIONED_BY
1225,574,Directed,3248,MENTIONED_BY,,1,MENTIONED_BY
1304,574,Directed,3235,MENTIONED_BY,,1,MENTIONED_BY
1302,574,Directed,3232,MENTIONED_BY,,1,MENTIONED_BY
1299,574,Directed,3227,MENTIONED_BY,,1,MENTIONED_BY
1295,574,Directed,3215,MENTIONED_BY,,1,MENTIONED_BY
1296,574,Directed,3221,MENTIONED_BY,,1,MENTIONED_BY
1293,574,Directed,3211,MENTIONED_BY,,1,MENTIONED_BY
